HotelID,PageUrl
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r123779400-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r123776281-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r123951692-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r123229585-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r120639135-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r120394667-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r117799567-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r116149422-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r107450066-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r94323622-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r93595800-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r93185857-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r87099066-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r85416275-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r84944364-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r83049578-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r82382098-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r74360903-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r71697141-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r66355847-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r61934072-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r60436567-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r59649944-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r55215968-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r51613220-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r50457159-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r50136598-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r49278252-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r36373021-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r29988250-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r28840304-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r27380807-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r24141299-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r24080381-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r23922318-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r23551910-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r20606873-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r13748152-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r12619367-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r12613931-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r11108547-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r8589328-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r7552864-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r7369900-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r7277703-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r6348631-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r5610875-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r5024051-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r5015179-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r4615666-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r3994525-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r3898109-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r3701277-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r3353143-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
78985,http://www.tripadvisor.com/ShowUserReviews-g29092-d78985-r2756315-Econo_Lodge_Maingate-Anaheim_California.html#CHECK_RATES_CONT
